title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
The Athlete HQ,5,59,855 Plenty Rd,South Morang,Victoria,AU,https://www.theathletehq.com.au/,+61 3 7020 7451,Physical therapist,https://www.google.com/maps/search/?api=1&query=The%20Athlete%20HQ&query_place_id=ChIJa2l6ykpP1moRfjLXIwtB4AI
Mt Eliza Medical Centre,4.7,143,1303 Nepean Hwy,Mount Eliza,Victoria,AU,https://mtelizamedicalcentre.com.au/,+61 3 9783 1666,Medical Center,https://www.google.com/maps/search/?api=1&query=Mt%20Eliza%20Medical%20Centre&query_place_id=ChIJJ-JyqkLf1WoRai24ulNWt7U
Advanced Surgical/Darebin Weight loss Surgery,5,2,Suite 3/195 Thompsons Rd,Bulleen,Victoria,AU,https://advanced-surgical.com.au/,+61 3 9852 3777,Gastrointestinal surgeon,https://www.google.com/maps/search/?api=1&query=Advanced%20Surgical%2FDarebin%20Weight%20loss%20Surgery&query_place_id=ChIJ5cRI9ANH1moRz2tHvRPGRig
Rye Family Clinic,4.3,344,Shop 5/2217 Point Nepean Rd,Rye,Victoria,AU,https://ryefamilyclinic.com.au/,+61 3 5985 6662,Medical clinic,https://www.google.com/maps/search/?api=1&query=Rye%20Family%20Clinic&query_place_id=ChIJx5nCdIbK1WoRJxzWcAC_vVU
Shape & Sculpt Body Skin,5,58,2/2 Murdoch Rd,South Morang,Victoria,AU,https://www.shapeandsculptbodyskin.com.au/,+61 466 102 478,Skin care clinic,https://www.google.com/maps/search/?api=1&query=Shape%20%26%20Sculpt%20Body%20Skin&query_place_id=ChIJ1U700X5N1moRDXf75DGOcIw
Dr Ramez Bassari - Specialist Weight Loss Surgeon,,0,17 Riddell Rd,Sunbury,Victoria,AU,http://www.surgerymelbourne.com.au/,+61 3 9397 2223,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Ramez%20Bassari%20-%20Specialist%20Weight%20Loss%20Surgeon&query_place_id=ChIJX7HBHBf51moRiEK9L3sT0rw
Chemist Discount Centre Melton,3.5,46,383-385 High St,Melton,Victoria,AU,https://www.activepharmacy.com.au/,+61 3 9747 8444,Pharmacy,https://www.google.com/maps/search/?api=1&query=Chemist%20Discount%20Centre%20Melton&query_place_id=ChIJRUfZyT3t1moR-j17rE_RVYg
Andre Obradovic Which Path Coaching Pty Ltd,5,78,149 Pitt St,Eltham,Victoria,AU,http://andreobradovic.com/,+61 1300 610 696,Health consultant,https://www.google.com/maps/search/?api=1&query=Andre%20Obradovic%20Which%20Path%20Coaching%20Pty%20Ltd&query_place_id=ChIJGTuPH8Q31moRTXPE8oe_2oA
Mr Kiron Bhatia,,0,"Cnr Greenhills Rd and Plenty Rd, Bundoora 3083, Plenty Rd",Bundoora,VIC,AU,http://www.kironbhatia.com.au/,+61 3 9457 6690,Gastrointestinal surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Kiron%20Bhatia&query_place_id=ChIJD6UJf8ZI1moRrqillLMUltE
Elina Medical Weight Loss Clinic Bundoora,,0,9/445 Grimshaw St,Bundoora,Victoria,AU,https://www.elinaweightloss.com.au/,+61 3 9581 2609,Weight loss service,https://www.google.com/maps/search/?api=1&query=Elina%20Medical%20Weight%20Loss%20Clinic%20Bundoora&query_place_id=ChIJFRUs651J1moRMNOMXGrqEpQ
North Side Surgical Associates,5,5,109/7 Ormond Blvd,Bundoora,Victoria,AU,https://northsidesurgicalassociates.com.au/,+61 3 9965 1830,Surgical center,https://www.google.com/maps/search/?api=1&query=North%20Side%20Surgical%20Associates&query_place_id=ChIJ5SFOsJFJ1moRTi8mMeQM2No
Dr Ernest Lim,5,2,"Suite 32, 4th Floor/240 Plenty Rd",Bundoora,Victoria,AU,http://www.unihillsc.com.au/,+61 3 9466 7338,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Ernest%20Lim&query_place_id=ChIJKathaN5I1moRjGzzRUxKAok
Dr Ben Keong,,0,"Level 2, Suite 213/12 Ormond Blvd",Bundoora,Victoria,AU,http://drbenkeong.com.au/,+61 3 9466 7799,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Ben%20Keong&query_place_id=ChIJT-BEBzJJ1moRn8ev00_vWco
Dr. Paul J. Ah Tye,5,5,129 Cleeland St,Dandenong,Victoria,AU,https://cleelandspecialists.com.au/,+61 3 9793 9043,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr.%20Paul%20J.%20Ah%20Tye&query_place_id=ChIJa2o-iMMV1moRzKKwotyePeY
Dr. Howard Webster,5,43,Level 2/650 Bridge Rd,Richmond,Victoria,AU,https://drwebster.com.au/,+61 3 9828 1306,Plastic surgeon,https://www.google.com/maps/search/?api=1&query=Dr.%20Howard%20Webster&query_place_id=ChIJgzvGNxlC1moRbKJoi1yFTVk
Melbourne Surgery,,0,"Northpark Private Hospital, Plenty and Greenhills Road",Melbourne,VIC,AU,,,Surgeon,https://www.google.com/maps/search/?api=1&query=Melbourne%20Surgery&query_place_id=ChIJe5-93cVI1moRwnAsolOlBXc
Berwick Integrated Care,,0,2/55 Kangan Dr,Berwick,Victoria,AU,http://berwickintegratedcare.com.au/,+61 3 9769 7227,Medical clinic,https://www.google.com/maps/search/?api=1&query=Berwick%20Integrated%20Care&query_place_id=ChIJZ8lF1zoa1moR15L29PDiExU
UniHill Specialist Centre,5,5,Suite 32/240 Plenty Rd,Bundoora,Victoria,AU,http://www.unihillsc.com.au/,+61 3 9466 7338,Medical Center,https://www.google.com/maps/search/?api=1&query=UniHill%20Specialist%20Centre&query_place_id=ChIJRx_vZ95I1moRiXq5spEetKY
Plenty Valley Medical Centre,3.2,209,Unit 7/825 Plenty Rd,South Morang,Victoria,AU,http://www.plentyvalleymedicalcentre.com.au/,+61 3 9436 9677,Medical clinic,https://www.google.com/maps/search/?api=1&query=Plenty%20Valley%20Medical%20Centre&query_place_id=ChIJ3fUIaF1J1moRinNkzfQ147o
Origin Pain Relief and Wellness,5,93,338 Main St,Mornington,Victoria,AU,https://naomigillespie.practicebetter.io/#/5c05f967627d7913842079b1/profile,+61 418 235 602,Wellness center,https://www.google.com/maps/search/?api=1&query=Origin%20Pain%20Relief%20and%20Wellness&query_place_id=ChIJBVUT-b3b1WoRkECQR-2g6YE
Modern Medical Craigieburn,3.8,411,Shop 6 1/9 Mareeba Way,Craigieburn,Victoria,AU,https://qualitashealth.com.au/our-practices/modern-medical-craigieburn/,+61 3 8339 9500,Medical Center,https://www.google.com/maps/search/?api=1&query=Modern%20Medical%20Craigieburn&query_place_id=ChIJVfKAgi1S1moRUUDT8C5kyq4
Dr Kiron Bhatia,5,3,8 Martin St,Heidelberg,Victoria,AU,http://www.kironbhatia.com.au/,+61 3 9457 6690,Doctor,https://www.google.com/maps/search/?api=1&query=Dr%20Kiron%20Bhatia&query_place_id=ChIJA_U_KYZG1moRxO-Lszm6wzI
Gym Code 1:1 Personal Coaching Studio,5,169,25 Crown St,Laverton,Victoria,AU,http://www.gymcode.com.au/,+61 406 846 814,Health consultant,https://www.google.com/maps/search/?api=1&query=Gym%20Code%201%3A1%20Personal%20Coaching%20Studio&query_place_id=ChIJY83xBMaJ1moRrxnVT5b2DXU
Point Cook Medical Centre,2.1,301,1/11 Dunnings Rd,Point Cook,Victoria,AU,https://pointcookmedicalcentre.com.au/,+61 3 9395 3400,Medical Center,https://www.google.com/maps/search/?api=1&query=Point%20Cook%20Medical%20Centre&query_place_id=ChIJPaeaoUOI1moRnWgqG9OMWWA
My Body Vibes Fountain Gate,4.8,391,"Shop 2060, Lvl 2, Westfield Fountain Gate, 25/55 Overland Dr",Narre Warren,VIC,AU,https://www.mybodyvibes.com.au/fountain-gate-cosmetic-clinic,+61 1300 722 911,Beauty salon,https://www.google.com/maps/search/?api=1&query=My%20Body%20Vibes%20Fountain%20Gate&query_place_id=ChIJKy7kdd4X1moRcAoIe9FNYE4
BODY By Andi,5,16,31 Dawson St,Coburg North,Victoria,AU,https://bodybyandi.com.au/,+61 401 432 301,Personal trainer,https://www.google.com/maps/search/?api=1&query=BODY%20By%20Andi&query_place_id=ChIJERwQ-TJb1moRPeK9ilEg0Dg
Vineyard Medical Centre,4,81,2-6 Sussex Ct,Sunbury,Victoria,AU,http://www.vineyardmedicalcentre.com.au/,+61 3 9216 5600,Medical clinic,https://www.google.com/maps/search/?api=1&query=Vineyard%20Medical%20Centre&query_place_id=ChIJ3SDGOrj51moRvCTAz7ddBMU
Eastern Health Forest Hill - Mental Health,1,2,Level2/353 Burwood Hwy,Forest Hill,Victoria,AU,https://www.easternhealth.org.au/,,Mental health service,https://www.google.com/maps/search/?api=1&query=Eastern%20Health%20Forest%20Hill%20-%20Mental%20Health&query_place_id=ChIJ8TuTO2w_1moRhQWTe7iQNy0
Dr Paul Burton,3.4,5,181/183 Wattletree Rd,Malvern,Victoria,AU,http://www.surgicalconsultinggroup.com.au/,+61 3 8573 0000,Hospital,https://www.google.com/maps/search/?api=1&query=Dr%20Paul%20Burton&query_place_id=ChIJvYcnMORp1moR5qY3inMFRN8
Vista Clinic Australia,4.7,117,"suite 415, Level 4, 530 Little Collins St the exchange tower",Melbourne,VIC,AU,https://vistaclinic.com.au/,+61 434 780 777,Medical clinic,https://www.google.com/maps/search/?api=1&query=Vista%20Clinic%20Australia&query_place_id=ChIJcSmr9rJu1moR7mO4u5Bdqjg
Capstone Medical Centre Southbank,4.5,448,216 City Rd,Southbank,Victoria,AU,https://capstonemed.com.au/,+61 3 9686 2222,Medical Center,https://www.google.com/maps/search/?api=1&query=Capstone%20Medical%20Centre%20Southbank&query_place_id=ChIJ_bogtaxC1moR3-fzoldoZRo
Dr. Ina Takkar,5,9,372 Blackburn Rd,Glen Waverley,Victoria,AU,https://www.elinaweightloss.com.au/,+61 3 9581 2609,Specialized clinic,https://www.google.com/maps/search/?api=1&query=Dr.%20Ina%20Takkar&query_place_id=ChIJC3o7g_o_1moRJ0uP2Nxkhww
VC Dermal Clinics,4.8,282,26 Clyde Rd,Berwick,Victoria,AU,https://victoriancosmetic.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-berwick&utm_term=gmb-berwick&utm_content=gmb-berwick,+61 3 9796 2711,Skin care clinic,https://www.google.com/maps/search/?api=1&query=VC%20Dermal%20Clinics&query_place_id=ChIJdS307IkZ1moRO6Kad7lFvCg
Specialist Surgical Group - Essendon,5,1,163 Keilor Rd,Essendon,Victoria,AU,https://specialistsurgicalgroup.com.au/,+61 3 9466 7338,Medical Center,https://www.google.com/maps/search/?api=1&query=Specialist%20Surgical%20Group%20-%20Essendon&query_place_id=ChIJBYg0qvxd1moRCWsoqdsneKg
Waverley Private Hospital,3.7,217,343-357 Blackburn Rd,Mount Waverley,Victoria,AU,http://www.waverleyprivate.com.au/,+61 3 9881 7700,Private hospital,https://www.google.com/maps/search/?api=1&query=Waverley%20Private%20Hospital&query_place_id=ChIJnSgV9fo_1moRzCSFgs9h0HU
Dr Payam Nikpoor,5,6,343/357 Blackburn Rd,Mount Waverley,Victoria,AU,http://drpayamnikpoor.com/,+61 1300 510 130,Gynecologist,https://www.google.com/maps/search/?api=1&query=Dr%20Payam%20Nikpoor&query_place_id=ChIJ25YEjv0_1moRRSqRdqqN8b8
Mr. Jacob Vanyai | MOGGS | Melbourne Oesophagogastric and General Surgery Surrey Hills,,0,174 Union Rd,Surrey Hills,Victoria,AU,https://www.moggs.com.au/,+61 3 8370 3188,Surgeon,https://www.google.com/maps/search/?api=1&query=Mr.%20Jacob%20Vanyai%20%7C%20MOGGS%20%7C%20Melbourne%20Oesophagogastric%20and%20General%20Surgery%20Surrey%20Hills&query_place_id=ChIJg_XapoFB1moR_WkT7eLhBto
Dr AA Sheriff,4,28,17 Victoria Cres,St Albans,Victoria,AU,,+61 3 9364 2963,General practitioner,https://www.google.com/maps/search/?api=1&query=Dr%20AA%20Sheriff&query_place_id=ChIJjxm7RJxf1moRI3TTy0dbR8Y
CORE Powerfoods,4.7,1096,15 Lipton Dr,Thomastown,Victoria,AU,http://www.corepowerfoods.com/,+61 1300 133 728,Food manufacturer,https://www.google.com/maps/search/?api=1&query=CORE%20Powerfoods&query_place_id=ChIJeU78bVZe1moRe7fs9NcsPqY
Peter James Centre,2.9,60,321-345 Burwood Hwy,Burwood East,Victoria,AU,http://www.easternhealth.org.au/locations/peter-james-centre,+61 1300 342 255,Rehabilitation center,https://www.google.com/maps/search/?api=1&query=Peter%20James%20Centre&query_place_id=ChIJAwjKdhI_1moRxn3F45anFDc
My Body Vibes Frankston Bayside,4.9,179,"Bayside Shopping Centre, Shop 186/28 Beach St",Frankston,Victoria,AU,https://www.mybodyvibes.com.au/frankston-cosmetic-clinic,+61 1300 722 911,Beauty salon,https://www.google.com/maps/search/?api=1&query=My%20Body%20Vibes%20Frankston%20Bayside&query_place_id=ChIJyXvoVyp11moRq0P6yltfZ_s
BFT Frankston,5,107,40-46 Mcmahons Rd,Frankston,Victoria,AU,https://www.bft.fit/frankston-googlebusiness,+61 405 194 405,Fitness center,https://www.google.com/maps/search/?api=1&query=BFT%20Frankston&query_place_id=ChIJAUqT19111moRN8LaO1vkVMA
Nezeal Medical and Aesthetic Clinic,4.9,215,325 Springvale Rd,Glen Waverley,Victoria,AU,http://www.nezealskinclinic.com.au/,+61 468 778 333,Skin care clinic,https://www.google.com/maps/search/?api=1&query=Nezeal%20Medical%20and%20Aesthetic%20Clinic&query_place_id=ChIJfVgNzYM_1moR5on4TnDhEG0
Medical Centre Frankston,4.7,518,54/56 Cranbourne Rd,Frankston,Victoria,AU,https://familydoctor.com.au/medicalcentrefrankston/,+61 3 9783 2445,Medical Center,https://www.google.com/maps/search/?api=1&query=Medical%20Centre%20Frankston&query_place_id=ChIJfVyVcdF01moRCu5WeTQzSck
Dr LP Cheah MelbourneSurgery.com,2,5,275 Moreland Rd,Coburg,Victoria,AU,http://www.melbournesurgery.com/,+61 3 9385 2285,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20LP%20Cheah%20MelbourneSurgery.com&query_place_id=ChIJk9D8cVVb1moRfkdInYfPXTw
Qualitas Medical Practice Caroline Springs,4.1,467,Suite C3A/1042 Western Hwy,Caroline Springs,Victoria,AU,https://qualitashealth.com.au/our-practices/modern-medical-caroline-springs/,+61 3 8358 0100,Medical Center,https://www.google.com/maps/search/?api=1&query=Qualitas%20Medical%20Practice%20Caroline%20Springs&query_place_id=ChIJj73QGptMJgAROx17lS5Hxkc
Warringal Private Hospital,3.6,231,216 Burgundy St,Heidelberg,Victoria,AU,http://www.warringalprivate.com.au/,+61 3 9274 1300,Private hospital,https://www.google.com/maps/search/?api=1&query=Warringal%20Private%20Hospital&query_place_id=ChIJO-Yhh4hG1moRuk_iJrmLdgo
Valley Private Hospital,4.1,12,2/539 Police Rd,Mulgrave,Victoria,AU,,,,https://www.google.com/maps/search/?api=1&query=Valley%20Private%20Hospital&query_place_id=ChIJ__9DFSAV1moRtUowN3cGZWA
Seddon Hypnotherapy,4.9,66,30 Aughtie Dr,Albert Park,Victoria,AU,https://www.seddonhypnotherapycentre.com.au/,+61 451 948 699,Hypnotherapy service,https://www.google.com/maps/search/?api=1&query=Seddon%20Hypnotherapy&query_place_id=ChIJufV-jvZd1moRDKQ2qe1xb3s
Dr Nicole Ong,4.6,102,343 Blackburn Rd,Mount Waverley,Victoria,AU,,+61 3 7047 9339,Obstetrician-gynecologist,https://www.google.com/maps/search/?api=1&query=Dr%20Nicole%20Ong&query_place_id=ChIJpTriG9No1moRlo7aQPAKThE
MP Sports Physicians,4.5,13,1/20 Clarendon St,Frankston,Victoria,AU,http://www.mpsportsphysicians.com.au/,+61 3 9770 2398,Sports medicine clinic,https://www.google.com/maps/search/?api=1&query=MP%20Sports%20Physicians&query_place_id=ChIJm9fu7il11moRcJ0H5vFd6K4
Surgical Consulting Group,,0,44/181-183 Wattletree Rd,Malvern,Victoria,AU,http://www.surgicalconsultinggroup.com.au/,+61 3 8573 0000,Hospital,https://www.google.com/maps/search/?api=1&query=Surgical%20Consulting%20Group&query_place_id=ChIJvYcnMORp1moRUc7E2QxHQF0
Divine Body Contouring,5,11,31 Dawson St,Coburg North,Victoria,AU,http://www.divinebodycontouring.net/,+61 413 460 151,Beauty salon,https://www.google.com/maps/search/?api=1&query=Divine%20Body%20Contouring&query_place_id=ChIJ61-bVc9b1moRJ3IzAOLPQPk
Dr Chiu Kang,,0,Suite 2.1/173 Lennox St,Richmond,Victoria,AU,,+61 3 9421 1166,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Chiu%20Kang&query_place_id=ChIJO2keRSlD1moRMgvtTDdmf3Y
Northern Surgical Care,5,1,12 Osburn Pl,Epping,Victoria,AU,http://northernsurgicalcare.com.au/,+61 1300 052 415,Surgeon,https://www.google.com/maps/search/?api=1&query=Northern%20Surgical%20Care&query_place_id=ChIJkfz7RfpO1moRqnEDfh_iAsM
Melbourne Breast Unit,4.6,36,"Level 1, Suite 113/320 Victoria Parade",East Melbourne,Victoria,AU,http://www.breastunit.com.au/,+61 3 9419 1166,Surgical center,https://www.google.com/maps/search/?api=1&query=Melbourne%20Breast%20Unit&query_place_id=ChIJ3-hKzelC1moRJfkrTl81crA
Dr Ramez Bassari - Specialist Weight Loss Surgeon,,0,198 Pascoe Vale Rd,Moonee Ponds,Victoria,AU,http://www.surgerymelbourne.com.au/,+61 3 9397 2223,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Ramez%20Bassari%20-%20Specialist%20Weight%20Loss%20Surgeon&query_place_id=ChIJ22SNqMNd1moRcGn0nJV_pDM
Dr Mani Niazi - Moorabbin MBSA,,0,"490 South Rd Dr Mani Niazi Suite 1A, Holmesglen Private Hospital",Moorabbin,VIC,AU,https://www.loseweightsurgery.com.au/,+61 3 9013 0865,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Mani%20Niazi%20-%20Moorabbin%20MBSA&query_place_id=ChIJ2W2D6QVt1moRbdPKDBa_sdo
Mr Richard Chen,4.5,8,"Suite 44, Cabrini Hospital, 183 Wattletree Rd",Malvern,VIC,AU,https://www.drrichardchen.com.au/,+61 3 8573 0088,Gastrointestinal surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Richard%20Chen&query_place_id=ChIJGTvULeRp1moR0HlrHB_IsMo
"Laser, Skin & Wellness Clinic",3.4,12,6B Parkmore Rd,Bentleigh East,Victoria,AU,http://www.chadstone-wellness.com.au/,+61 429 828 185,Skin care clinic,https://www.google.com/maps/search/?api=1&query=Laser%2C%20Skin%20%26%20Wellness%20Clinic&query_place_id=ChIJW8KCUWhq1moRvqs8MEQUnUk
Mr Zeev Duieb,,0,Suite D1/490 South Rd,Moorabbin,Victoria,AU,http://www.drzeevsurgery.com/,+61 3 9567 9080,Doctor,https://www.google.com/maps/search/?api=1&query=Mr%20Zeev%20Duieb&query_place_id=ChIJm8A9PABt1moRHn-t9SKXtgc
Keilor Medical Clinic,3.7,562,Shop 4/8-12 Copernicus Way,Keilor Downs,Victoria,AU,https://qualitashealth.com.au/our-practices/keilor-medical-clinic/,+61 3 9366 7977,Medical Center,https://www.google.com/maps/search/?api=1&query=Keilor%20Medical%20Clinic&query_place_id=ChIJ-3WLxspY1moR1PvBIfDuZS8
Celtic Iron Personal Training Clyde,5,145,Unit 3/11 Denali Dr,Clyde North,Victoria,AU,https://celticironfitness.com.au/,+61 404 992 862,Personal trainer,https://www.google.com/maps/search/?api=1&query=Celtic%20Iron%20Personal%20Training%20Clyde&query_place_id=ChIJk9vWWOsb1moRemzOBfIF3vk
My Temple,4.7,63,Shop 1/7 Tuck St,Moorabbin,Victoria,AU,http://www.mytemple.com.au/,,Medical clinic,https://www.google.com/maps/search/?api=1&query=My%20Temple&query_place_id=ChIJ52yIA7Ju1moRFQBP-hBlfF8
Qualitas Medical Practice Bentleigh East (formerly Centre Road Medical Centre),4.4,867,868 Centre Rd,Bentleigh East,Victoria,AU,https://qualitashealth.com.au/our-practices/centre-road-medical-centre/,+61 3 9563 7766,Medical Center,https://www.google.com/maps/search/?api=1&query=Qualitas%20Medical%20Practice%20Bentleigh%20East%20(formerly%20Centre%20Road%20Medical%20Centre)&query_place_id=ChIJG-tZUr5r1moR-Rly0sXBdpY
Endocrine Specialist Centre,3.7,31,level 2 suite 9/50 Upper Heidelberg Rd,Ivanhoe,Victoria,AU,http://endocrine.net.au/,+61 3 9459 2699,Endocrinologist,https://www.google.com/maps/search/?api=1&query=Endocrine%20Specialist%20Centre&query_place_id=ChIJEztle4tG1moRBxvi7mabrX0
Verve Family Doctors,4.8,394,Suite 5/90 Mitcham Rd,Donvale,Victoria,AU,https://vervefamilydoctors.com.au/,+61 3 9842 2555,Medical Center,https://www.google.com/maps/search/?api=1&query=Verve%20Family%20Doctors&query_place_id=ChIJm1Na0f041moRNq4dMdfsoaE
Whittlesea Health & Wellness,3,6,3/79-81 Church St,Whittlesea,Victoria,AU,http://whittleseahw.com.au/,+61 3 9716 3322,Medical clinic,https://www.google.com/maps/search/?api=1&query=Whittlesea%20Health%20%26%20Wellness&query_place_id=ChIJH6hnVOC112oRt-i3IDFHHAw
Melbourne Integrative Oncology Group,4.4,20,769 South Rd,Bentleigh East,Victoria,AU,https://www.miog.com.au/,+61 3 9571 7498,Health consultant,https://www.google.com/maps/search/?api=1&query=Melbourne%20Integrative%20Oncology%20Group&query_place_id=ChIJOe5rh-Vr1moR8DEaY2-ecfE
Me Clinic | Plastic & Cosmetic Surgery Melbourne,4.3,83,4 Burke Rd,Malvern East,Victoria,AU,https://www.meclinic.com.au/,+61 3 9569 3511,Plastic surgeon,https://www.google.com/maps/search/?api=1&query=Me%20Clinic%20%7C%20Plastic%20%26%20Cosmetic%20Surgery%20Melbourne&query_place_id=ChIJex9kR_Vp1moRWHF_VH0QYLc
Precision Integrated Medical Specialists,4.2,6,260 Cotham Rd,Kew,Victoria,AU,http://www.pimshealth.com.au/,+61 3 8862 0000,Medical group,https://www.google.com/maps/search/?api=1&query=Precision%20Integrated%20Medical%20Specialists&query_place_id=ChIJI2D54zJD1moRt2IwX0lLrGc
Livac,,0,17 Lynch St,Hawthorn,Victoria,AU,http://www.livac.com.au/,,Medical technology manufacturer,https://www.google.com/maps/search/?api=1&query=Livac&query_place_id=ChIJzynVa3xC1moR2MEyWMUnWog
Dr Amir Faham,5,68,21-23 Chadstone Rd,Malvern East,Victoria,AU,http://dramirfaham.com.au/,+61 3 9569 0688,General practitioner,https://www.google.com/maps/search/?api=1&query=Dr%20Amir%20Faham&query_place_id=ChIJZdGft9WJ1moRhTh3Umdw_lI
Northend Medical,4,804,48-50 Childs Rd,Epping,Victoria,AU,http://www.northendmedical.com.au/,+61 3 9408 8800,Medical Center,https://www.google.com/maps/search/?api=1&query=Northend%20Medical&query_place_id=ChIJpQdb7N1O1moRv7CRV-B0930
Total Nutrition Care,4.5,30,Suite 22/488 Neerim Rd,Murrumbeena,Victoria,AU,http://www.profkourisnutrition.com.au/,+61 3 9483 7013,Nutritionist,https://www.google.com/maps/search/?api=1&query=Total%20Nutrition%20Care&query_place_id=ChIJSfQt1z5q1moRyFDWofsCxe8
Colonic Care Melbourne,5,280,1/9 Coolac St,Cheltenham,Victoria,AU,http://www.coloniccare.com.au/,+61 458 810 229,Medical Center,https://www.google.com/maps/search/?api=1&query=Colonic%20Care%20Melbourne&query_place_id=ChIJy_HdOfJr1moRetJBM8FQ0Wg
The Alfred -Endocrinology,5,1,55 Commercial Rd,Melbourne,Victoria,AU,https://www.alfredhealth.org.au/services/endocrinology-diabetes,+61 3 9076 2025,Hospital department,https://www.google.com/maps/search/?api=1&query=The%20Alfred%20-Endocrinology&query_place_id=ChIJ9x02Pxho1moRzzYzzJdvEGs
Angliss Hospital,3.7,458,39 Albert St,Upper Ferntree Gully,Victoria,AU,http://www.easternhealth.org.au/locations/angliss-hospital/item/215-angliss-hospital,+61 1300 342 255,General hospital,https://www.google.com/maps/search/?api=1&query=Angliss%20Hospital&query_place_id=ChIJoagOrcw81moRx2rvA1Ddb-0
Baker Heart and Diabetes Institute,2.9,35,"Alfred Centre, Level 4/99 Commercial Rd",Melbourne,Victoria,AU,https://baker.edu.au/,+61 3 8532 1800,Research institute,https://www.google.com/maps/search/?api=1&query=Baker%20Heart%20and%20Diabetes%20Institute&query_place_id=ChIJXws9iSNo1moRLvrviHB0y_Y
The Greville Clinic South Yarra,4.9,507,Shop 1/238 Toorak Rd,South Yarra,Victoria,AU,https://thegrevilleclinic.com.au/,+61 3 9824 2634,Skin care clinic,https://www.google.com/maps/search/?api=1&query=The%20Greville%20Clinic%20South%20Yarra&query_place_id=ChIJ3f6iFyVo1moROe_4BGbHe6g
The BMI Clinic,1.8,4,"Suite 2, Level 1/517 St Kilda Rd",Melbourne,Victoria,AU,http://bmiclinic.com.au/,+61 1300 859 059,Specialized clinic,https://www.google.com/maps/search/?api=1&query=The%20BMI%20Clinic&query_place_id=ChIJT7X79kRp1moRp4pEah_5kWQ
The Wellness Clinics,5,27,127 Toorak Rd,South Yarra,Victoria,AU,https://www.thewellnessclinics.com.au/,+61 3 9034 6493,Medical Center,https://www.google.com/maps/search/?api=1&query=The%20Wellness%20Clinics&query_place_id=ChIJhfoQyMhD1moR8g9-oNP0k14
ENRICH Dermatology & Cosmetic Clinic,3.9,78,8/10 Howitt St,South Yarra,Victoria,AU,http://www.enrichclinic.com.au/,+61 3 9500 9500,Dermatologist,https://www.google.com/maps/search/?api=1&query=ENRICH%20Dermatology%20%26%20Cosmetic%20Clinic&query_place_id=ChIJi1MnDdpp1moRBGDonCaJHig
John Fawkner Private Hospital,3.4,248,275 Moreland Rd,Coburg,Victoria,AU,https://johnfawknerprivatehospital.com.au/,+61 3 9385 2500,Private hospital,https://www.google.com/maps/search/?api=1&query=John%20Fawkner%20Private%20Hospital&query_place_id=ChIJxc3mdlVb1moRBfGR-bNT8Io
The Alfred,3.8,841,55 Commercial Rd,Melbourne,Victoria,AU,http://www.alfredhealth.org.au/the-alfred,+61 3 9076 2000,General hospital,https://www.google.com/maps/search/?api=1&query=The%20Alfred&query_place_id=ChIJYeYFDRho1moRUF8wBXZWBA8
Dr. Andrew Greensmith,4.9,224,253 Wattletree Rd,Malvern,Victoria,AU,,+61 3 9508 9508,Plastic surgeon,https://www.google.com/maps/search/?api=1&query=Dr.%20Andrew%20Greensmith&query_place_id=ChIJX-50I_tp1moRyE2rnZ2GyDA
Sports Optimum Personal Trainer South Yarra,5,28,9/316-320 Toorak Rd,South Yarra,Victoria,AU,http://www.sportsoptimum.com.au/,+61 413 179 737,Personal trainer,https://www.google.com/maps/search/?api=1&query=Sports%20Optimum%20Personal%20Trainer%20South%20Yarra&query_place_id=ChIJP9cZv4NC1moRTnCd9rzJIyM
Main Street Cosmetic & Skin,4.8,135,285 Main St,Lilydale,Victoria,AU,https://mainstreetcosmetic.com.au/?utm_source=google&utm_medium=local&utm_campaign=GBP,+61 3 9739 3830,Skin care clinic,https://www.google.com/maps/search/?api=1&query=Main%20Street%20Cosmetic%20%26%20Skin&query_place_id=ChIJgTO__V0u1moRZ0xCTLoTAxk
Lilydale Doctors,4.6,79,104 Main St,Lilydale,Victoria,AU,http://www.lilydaledoctors.com.au/,+61 3 9088 8177,Medical Center,https://www.google.com/maps/search/?api=1&query=Lilydale%20Doctors&query_place_id=ChIJ0x2EtIwv1moR_L0NjIfVu_Q
Move Me Physio,4.3,30,4 Mainview Blvd,Truganina,Victoria,AU,https://movemephysio.au/,+61 3 8360 5100,Physical therapist,https://www.google.com/maps/search/?api=1&query=Move%20Me%20Physio&query_place_id=ChIJY4rq5yuJ1moRyfXCUZ1yARc
